Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
982,32.30,30.96,29.74
983,32.30,30.96,29.74
984,32.30,30.96,29.74
985,32.30,30.96,29.74
986,32.30,30.96,29.74
987,32.30,30.96,29.74
988,32.20,30.96,29.74
989,32.30,30.96,29.74
990,32.20,30.96,29.74
991,32.20,30.96,29.74
992,32.30,30.96,29.74
993,32.30,30.96,29.74
994,32.30,30.96,29.74
995,32.30,30.96,29.74
996,32.39,30.96,29.74
997,32.39,30.96,29.74
998,32.30,30.96,29.74
999,32.39,30.96,29.74
1000,32.30,30.96,29.74
1001,32.30,30.96,29.74
1002,32.30,30.96,29.74
1003,32.30,30.96,29.74
1004,32.30,30.96,29.74
1005,32.30,30.96,29.65
1006,32.30,30.96,29.74
1007,32.39,30.96,29.74
1008,32.30,30.96,29.74
1009,32.39,30.96,29.74
1010,32.39,30.96,29.74
1011,32.39,30.96,29.74
1012,32.39,30.96,29.74
1013,32.39,30.96,29.74
1014,32.49,30.96,29.74
1015,32.49,30.96,29.74
1016,32.39,30.96,29.74
1017,32.49,30.96,29.74
1018,32.49,31.06,29.74
1019,32.39,30.96,29.74
1020,32.49,30.96,29.74
1021,32.39,31.06,29.74
1022,32.49,30.96,29.74
1023,32.49,31.06,29.74
1024,32.49,31.06,29.74
1025,32.49,31.06,29.74
1026,32.49,31.06,29.74
1027,32.49,31.06,29.74
1028,32.49,30.96,29.74
1029,32.49,31.06,29.74
1030,32.49,31.06,29.74
1031,32.49,31.06,29.83
1032,32.49,31.06,29.83
1033,32.49,31.06,29.83
1034,32.49,31.06,29.83
1035,32.49,31.06,29.83
1036,32.49,31.15,29.83
1037,32.49,31.06,29.83
1038,32.49,31.06,29.83
1039,32.39,31.06,29.83
1040,32.49,31.06,29.83
1041,32.39,31.06,29.83
1042,32.39,31.06,29.83
1043,32.39,31.06,29.83
1044,32.39,31.06,29.83
1045,32.39,31.06,29.93
1046,32.49,31.06,29.93
1047,32.49,31.06,29.83
1048,32.49,31.06,29.93
1049,32.49,31.06,29.93
1050,32.49,31.06,29.93
1051,32.49,31.15,29.93
1052,32.49,31.06,29.83
1053,32.49,31.06,29.83
1054,32.49,31.06,29.83
1055,32.49,31.15,29.83
1056,32.49,31.06,29.83
1057,32.49,31.15,29.83
1058,32.49,31.15,29.83
1059,32.59,31.15,29.83
1060,32.59,31.15,29.83
1061,32.59,31.15,29.83
1062,32.49,31.15,29.83
1063,32.59,31.15,29.83
1064,32.59,31.15,29.83
1066,32.49,31.15,29.83
1067,32.49,31.15,29.83
1068,32.49,31.15,29.83
1069,32.39,31.15,29.93
1070,32.11,31.15,29.93
1071,31.91,31.15,29.83
1072,31.72,31.15,29.83
1073,31.53,31.15,29.83
1074,31.34,31.15,29.93
1075,31.15,31.06,29.93
1076,31.06,31.06,29.93
1077,30.96,31.06,29.93
1078,30.77,31.06,29.93
1079,30.68,31.06,29.93
1080,30.59,30.96,29.93
1081,30.49,30.96,29.93
1082,30.40,30.87,29.93
1083,30.30,30.87,29.93
1084,30.21,30.87,29.93
1085,30.11,30.77,29.93
1086,30.02,30.77,29.83
1087,29.93,30.77,29.83
1088,29.83,30.68,29.83
1089,29.74,30.68,29.93
1090,29.65,30.59,29.83
1091,29.65,30.59,29.83
1092,29.55,30.49,29.83
1093,29.46,30.49,29.83
1094,29.37,30.40,29.83
1095,29.37,30.40,29.74
1096,29.27,30.30,29.74
1097,29.27,30.30,29.74
1098,29.18,30.21,29.74
1099,29.18,30.21,29.65
1100,29.09,30.11,29.65
1101,28.99,30.11,29.65
1102,28.99,30.02,29.55
1103,28.90,30.02,29.55
1104,28.90,29.93,29.46
1105,28.90,29.93,29.46
1106,28.81,29.83,29.37
1107,28.81,29.83,29.37
1108,28.72,29.83,29.37
1109,28.72,29.74,29.27
1110,28.72,29.74,29.27
1111,28.62,29.74,29.18
1112,28.62,29.65,29.18
1113,28.53,29.65,29.18
1114,28.53,29.65,29.18
1115,28.44,29.55,29.09
1116,28.44,29.55,29.09
1117,28.44,29.46,29.09
1118,28.34,29.46,28.99
1119,28.34,29.46,28.99
1120,28.34,29.46,28.99
1121,28.25,29.37,28.99
1122,28.25,29.37,28.99
1123,28.16,29.27,28.90
1124,28.16,29.27,28.90
1125,28.07,29.27,28.90
1126,28.07,29.18,28.81
1127,27.98,29.18,28.81
1128,27.98,29.09,28.81
1129,27.88,29.09,28.81
1130,27.88,29.09,28.72
1131,27.88,28.99,28.72
1132,27.79,28.99,28.62
1133,27.88,28.99,28.62
1134,27.79,28.99,28.53
1135,27.79,28.90,28.53
1136,27.70,28.90,28.53
1137,27.70,28.81,28.53
1138,27.70,28.81,28.53
1139,27.70,28.81,28.44
1140,27.61,28.72,28.44
1141,27.61,28.72,28.44
1142,27.52,28.72,28.34
1143,27.52,28.62,28.34
1144,27.52,28.62,28.34
1145,27.52,28.62,28.25
1146,27.52,28.53,28.25
1147,27.42,28.53,28.25
1148,27.33,28.53,28.16
1149,27.42,28.53,28.16
1150,27.33,28.53,28.16
1151,27.33,28.44,28.07
1152,27.24,28.34,28.07
1153,27.24,28.44,28.07
1154,27.24,28.34,27.98
1155,27.24,28.34,27.98
1156,27.24,28.25,27.98
1157,27.15,28.25,27.98
1158,27.15,28.25,27.88
1159,27.15,28.16,27.88
1160,27.06,28.16,27.88
1161,27.06,28.16,27.88
1162,27.06,28.16,27.79
1163,26.97,28.07,27.79
1164,26.97,28.07,27.79
1165,26.97,28.07,27.70
1166,26.97,27.98,27.70
1167,26.97,27.98,27.70
1168,26.97,27.98,27.70
1169,26.87,27.98,27.61
1170,26.87,27.98,27.61
1171,26.87,27.88,27.61
1172,26.78,27.88,27.61
1173,26.78,27.88,27.52
1174,26.78,27.79,27.52
1175,26.78,27.79,27.52
1176,26.78,27.79,27.52
1177,26.78,27.70,27.42
1178,26.69,27.70,27.42
1179,26.69,27.70,27.42
1180,26.69,27.70,27.33
1181,26.69,27.70,27.33
1182,26.60,27.61,27.33
1183,26.60,27.61,27.24
1184,26.60,27.61,27.24
1185,26.60,27.52,27.24
1186,26.51,27.52,27.15
1187,26.60,27.52,27.15
1188,26.60,27.52,27.15
1189,26.51,27.52,27.15
1190,26.51,27.42,27.15
1191,26.42,27.42,27.15
1192,26.51,27.42,27.06
1193,26.42,27.33,27.06
1194,26.42,27.33,27.06
1195,26.42,27.33,27.06
1196,26.42,27.33,26.97
1197,26.42,27.33,26.97
1198,26.33,27.33,26.97
1199,26.33,27.24,26.97
1200,26.33,27.24,26.87
1201,26.24,27.24,26.87
1202,26.24,27.24,26.87
1203,26.24,27.15,26.87
1204,26.24,27.15,26.87
1205,26.24,27.15,26.87
1206,26.24,27.15,26.78
1207,26.24,27.06,26.78
1208,26.14,27.06,26.78
1209,26.14,27.06,26.78
1210,26.14,27.06,26.69
1211,26.05,27.06,26.69
1212,26.05,26.97,26.69
1213,26.14,26.97,26.69
1214,26.05,26.97,26.60
1215,26.05,26.97,26.60
1216,26.05,26.87,26.60
1217,25.96,26.87,26.60
1218,25.96,26.87,26.60
1219,25.96,26.87,26.51
1220,25.96,26.87,26.51
1221,25.96,26.78,26.51
1222,25.96,26.87,26.51
1223,25.87,26.78,26.51
1224,25.87,26.78,26.42
1225,25.87,26.78,26.42
1226,25.87,26.78,26.42
1227,25.87,26.78,26.42
1228,25.78,26.78,26.42
1229,25.78,26.69,26.33
1230,25.78,26.69,26.33
1231,25.78,26.69,26.33
1232,25.78,26.69,26.33
1233,25.78,26.69,26.33
1234,25.78,26.69,26.24
1235,25.69,26.60,26.24
1236,25.69,26.60,26.24
1237,25.69,26.60,26.24
1238,25.69,26.60,26.24
1239,25.69,26.60,26.14
1240,25.69,26.60,26.14
1241,25.60,26.60,26.14
1242,25.60,26.51,26.14
1243,25.69,26.51,26.14
1244,25.60,26.51,26.05
1245,25.60,26.51,26.05
1246,25.60,26.42,26.05
1247,25.60,26.42,26.05
1248,25.51,26.42,26.05
1249,25.51,26.42,26.05
1250,25.60,26.42,26.05
1251,25.51,26.42,26.05
1252,25.51,26.42,25.96
1253,25.51,26.42,25.96
1254,25.51,26.42,25.96
1255,25.51,26.33,25.96
1256,25.51,26.33,25.96
1257,25.51,26.33,25.96
1258,25.51,26.33,25.96
1259,25.42,26.33,25.96
1260,25.42,26.33,25.87
1261,25.42,26.33,25.87
1262,25.42,26.24,25.87
1263,25.42,26.24,25.87
1264,25.42,26.24,25.87
1265,25.42,26.24,25.87
1266,25.33,26.24,25.87
1267,25.33,26.24,25.87
1268,25.33,26.14,25.87
1269,25.33,26.14,25.78
1270,25.33,26.24,25.78
1271,25.24,26.14,25.78
1272,25.33,26.14,25.78
1273,25.24,26.14,25.78
1274,25.33,26.14,25.78
1275,25.33,26.14,25.78
1276,25.24,26.14,25.69
1277,25.24,26.05,25.78
1278,25.33,26.14,25.69
1279,25.24,26.05,25.69
1280,25.24,26.14,25.69
1281,25.24,26.05,25.60
1282,25.15,26.05,25.60
1283,25.24,26.05,25.69
1284,25.15,26.05,25.60
1285,25.24,26.05,25.60
1286,25.24,25.96,25.51
1287,25.24,26.05,25.60
1288,25.24,25.96,25.60
1289,25.15,25.96,25.60
1290,25.15,25.96,25.60
1291,25.15,25.96,25.60
1292,25.15,25.96,25.51
1293,25.15,25.96,25.51
1294,25.06,25.96,25.51
1295,25.15,25.96,25.51
1296,25.15,25.87,25.51
1297,25.06,25.87,25.51
1298,25.06,25.87,25.42
1299,25.15,25.87,25.42
1300,25.15,25.87,25.42
1301,25.06,25.87,25.51
1302,25.06,25.87,25.42
1303,25.06,25.78,25.51
1304,25.06,25.78,25.42
1305,25.06,25.78,25.42
1306,25.06,25.78,25.42
1307,24.97,25.87,25.42
1308,24.97,25.78,25.42
1309,24.97,25.78,25.42
1310,24.97,25.78,25.42
1311,24.97,25.78,25.42
1312,24.97,25.78,25.33
1313,24.97,25.69,25.33
1314,24.97,25.69,25.33
1315,24.97,25.69,25.33
1316,24.97,25.69,25.33
1317,24.97,25.69,25.33
1318,24.97,25.69,25.33
1319,24.87,25.69,25.33
1320,24.97,25.69,25.24
1321,24.87,25.60,25.33
1322,24.87,25.60,25.33
1323,24.87,25.60,25.33
1324,24.97,25.60,25.24
1325,24.87,25.60,25.33
1326,24.87,25.60,25.24
1327,24.87,25.60,25.24
1329,24.87,25.60,25.24
1330,24.87,25.60,25.24
1331,24.87,25.60,25.24
1332,24.87,25.60,25.24
1333,24.78,25.60,25.24
1334,24.87,25.60,25.15
1335,24.87,25.60,25.15
1336,24.78,25.60,25.15
1337,24.78,25.51,25.15
1338,24.78,25.51,25.15
1339,24.78,25.51,25.15
1340,24.78,25.51,25.15
1341,24.78,25.51,25.15
1342,24.69,25.51,25.15
1343,24.78,25.51,25.15
1344,24.69,25.42,25.06
1345,24.78,25.51,25.06
1346,24.78,25.42,25.06
1347,24.69,25.42,25.06
1348,24.69,25.42,25.06
1349,24.69,25.42,25.06
1350,24.69,25.42,25.06
1351,24.69,25.42,25.06
1352,24.69,25.42,25.06
1353,24.69,25.42,25.06
1354,24.69,25.42,25.06
1355,24.69,25.33,25.06
1356,24.69,25.33,25.06
1357,24.60,25.33,25.06
1358,24.60,25.33,24.97
1359,24.69,25.33,24.97
1360,24.60,25.33,24.97
1361,24.60,25.33,24.97
1362,24.60,25.33,24.97
1363,24.60,25.33,24.97
1364,24.60,25.33,24.97
1365,24.51,25.33,24.97
1366,24.60,25.33,24.97
1367,24.60,25.24,24.97
1368,24.51,25.33,24.87
1369,24.51,25.24,24.87
1370,24.60,25.24,24.87
1371,24.51,25.33,24.87
1372,24.51,25.24,24.87
1373,24.51,25.24,24.87
1374,24.51,25.24,24.87
1375,24.51,25.24,24.87
1376,24.51,25.24,24.87
1377,24.51,25.24,24.87
1378,24.51,25.24,24.87
1379,24.51,25.24,24.78
1380,24.42,25.24,24.87
1381,24.42,25.15,24.78
1382,24.51,25.15,24.78
1383,24.42,25.24,24.78
1384,24.42,25.15,24.78
1385,24.42,25.15,24.78
1386,24.42,25.15,24.78
1387,24.51,25.15,24.78
1388,24.42,25.15,24.78
1389,24.51,25.15,24.78
1390,24.51,25.15,24.78
1391,24.42,25.15,24.78
1392,24.51,25.15,24.78
1393,24.42,25.15,24.78
1394,24.51,25.15,24.78
1395,24.42,25.15,24.78
1396,24.42,25.15,24.78
1397,24.42,25.15,24.78
1398,24.42,25.15,24.69
1399,24.42,25.06,24.69
1400,24.42,25.15,24.69
1401,24.42,25.15,24.69
1402,24.42,25.06,24.69
1403,24.42,25.06,24.69
1404,24.42,25.06,24.69
1405,24.33,25.06,24.69
1406,24.33,25.06,24.69
1407,24.33,25.06,24.69
1408,24.42,25.06,24.69
1409,24.33,25.06,24.69
1410,24.42,25.06,24.69
1411,24.33,25.06,24.69
1412,24.33,25.06,24.69
1413,24.33,25.06,24.69
1414,24.33,25.06,24.60
1415,24.33,24.97,24.60
1416,24.33,25.06,24.60
1417,24.33,24.97,24.60
1418,24.33,24.97,24.60
1419,24.33,25.06,24.60
1420,24.24,24.97,24.60
1421,24.24,24.97,24.60
1422,24.33,24.97,24.60
1423,24.33,24.97,24.60
1424,24.33,24.97,24.60
1425,24.33,24.97,24.60
1426,24.33,24.97,24.60
1427,24.33,24.97,24.60
1428,24.33,24.97,24.60
1429,24.24,24.97,24.60
1430,24.24,24.97,24.51
1431,24.24,24.97,24.60
1432,24.33,24.87,24.51
1433,24.33,24.97,24.51
1434,24.33,24.97,24.51
1435,24.24,24.97,24.51
1436,24.33,24.97,24.60
1437,24.24,24.87,24.51
1438,24.24,24.87,24.51
1439,24.24,24.97,24.51
1440,24.24,24.87,24.51
1441,24.24,24.87,24.51
1442,24.24,24.97,24.51
1443,24.24,24.97,24.51
1444,24.24,24.87,24.51
1445,24.24,24.87,24.51
1446,24.24,24.87,24.51
1447,24.33,24.87,24.51
1448,24.24,24.87,24.51
1449,24.24,24.87,24.51
1450,24.24,24.87,24.51
1451,24.15,24.87,24.51
1452,24.24,24.87,24.51
1453,24.24,24.87,24.51
1454,24.15,24.87,24.51
1455,24.24,24.87,24.42
1456,24.15,24.87,24.42
1457,24.15,24.87,24.42
1458,24.15,24.87,24.42
1459,24.15,24.78,24.42
1460,24.15,24.87,24.42
1461,24.15,24.87,24.42
1462,24.15,24.87,24.42
1463,24.15,24.78,24.42
1464,24.15,24.87,24.42
1465,24.15,24.78,24.42
1466,24.15,24.87,24.42
1467,24.24,24.87,24.42
1468,24.15,24.78,24.42
1469,24.15,24.87,24.42
1470,24.15,24.78,24.42
1471,24.15,24.78,24.42
1472,24.15,24.78,24.42
1473,24.15,24.78,24.42
1474,24.15,24.78,24.42
1475,24.15,24.78,24.42
1476,24.15,24.78,24.42
1477,24.15,24.78,24.42
1478,24.15,24.78,24.33
1479,24.15,24.78,24.42
1480,24.15,24.78,24.33
1481,24.15,24.78,24.42
1482,24.15,24.78,24.33
1483,24.15,24.78,24.33
1484,24.15,24.78,24.42
1485,24.15,24.78,24.42
1486,24.06,24.78,24.33
1487,24.15,24.78,24.42
1488,24.06,24.78,24.42
1489,24.15,24.78,24.33
1490,24.15,24.69,24.33
1491,24.15,24.78,24.33
1492,24.15,24.78,24.33
1493,24.15,24.78,24.33
1494,24.15,24.69,24.42
1495,24.15,24.78,24.33
1496,24.15,24.78,24.33
1497,24.15,24.78,24.33
1498,24.15,24.69,24.33
1499,24.15,24.69,24.33
1500,24.06,24.69,24.33
1501,24.06,24.78,24.33
1502,24.06,24.78,24.33
1503,24.15,24.78,24.33
1504,24.06,24.78,24.33
1505,24.06,24.69,24.33
