Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
982,19.77,20.04,19.95
983,19.77,20.04,19.86
984,19.86,20.12,19.95
985,19.86,20.12,19.95
986,19.95,20.12,19.95
987,19.95,20.21,19.95
988,20.04,20.21,19.95
989,20.04,20.21,19.95
990,20.12,20.30,19.95
991,20.12,20.30,19.95
992,20.21,20.30,19.95
993,20.21,20.39,20.04
994,20.21,20.39,20.04
995,20.30,20.39,20.04
996,20.30,20.48,20.04
997,20.30,20.48,20.04
998,20.39,20.48,20.12
999,20.39,20.57,20.12
1000,20.39,20.57,20.12
1001,20.48,20.57,20.21
1002,20.48,20.66,20.21
1003,20.48,20.66,20.21
1004,20.57,20.66,20.21
1005,20.57,20.66,20.21
1006,20.57,20.66,20.21
1007,20.57,20.75,20.21
1008,20.66,20.75,20.30
1009,20.66,20.84,20.30
1010,20.66,20.84,20.30
1011,20.75,20.84,20.39
1012,20.75,20.93,20.39
1013,20.75,20.93,20.39
1014,20.75,20.93,20.48
1015,20.84,21.02,20.48
1016,20.84,21.02,20.48
1017,20.93,21.02,20.57
1018,20.93,21.02,20.57
1019,20.93,21.11,20.57
1020,20.93,21.11,20.57
1021,21.02,21.11,20.57
1022,21.02,21.11,20.66
1023,21.02,21.20,20.66
1024,21.11,21.20,20.66
1025,21.11,21.20,20.75
1026,21.11,21.28,20.75
1027,21.11,21.28,20.75
1028,21.20,21.28,20.84
1029,21.20,21.28,20.84
1030,21.20,21.28,20.84
1031,21.20,21.37,20.84
1032,21.28,21.37,20.84
1033,21.28,21.37,20.93
1034,21.28,21.46,20.93
1035,21.28,21.46,20.93
1036,21.28,21.46,20.93
1037,21.37,21.46,21.02
1038,21.37,21.55,21.02
1039,21.37,21.55,21.02
1040,21.37,21.55,21.02
1041,21.46,21.55,21.11
1042,21.46,21.55,21.11
1043,21.46,21.64,21.11
1044,21.46,21.64,21.20
1045,21.46,21.64,21.20
1046,21.46,21.64,21.20
1047,21.55,21.73,21.28
1048,21.55,21.73,21.28
1049,21.55,21.73,21.28
1050,21.55,21.73,21.28
1051,21.55,21.82,21.28
1052,21.64,21.82,21.28
1053,21.64,21.82,21.37
1054,21.64,21.82,21.37
1055,21.64,21.82,21.37
1056,21.64,21.91,21.37
1057,21.73,21.91,21.46
1058,21.64,21.91,21.46
1059,21.73,21.91,21.46
1060,21.73,22.00,21.55
1061,21.73,22.00,21.55
1062,21.73,22.00,21.55
1063,21.73,22.00,21.55
1064,21.73,22.00,21.55
1065,21.82,22.09,21.64
1066,21.82,22.09,21.64
1067,21.82,22.09,21.64
1068,21.91,22.09,21.64
1069,21.91,22.09,21.64
1070,21.91,22.09,21.64
1072,21.91,22.18,21.64
1073,21.91,22.18,21.73
1074,22.00,22.18,21.73
1075,21.91,22.18,21.73
1076,22.00,22.18,21.73
1077,22.00,22.18,21.82
1078,22.00,22.27,21.82
1079,22.00,22.27,21.82
1080,22.00,22.27,21.82
1081,22.00,22.27,21.82
1082,22.00,22.27,21.82
1083,22.00,22.36,21.82
1084,22.00,22.27,21.82
1085,22.00,22.36,21.91
1086,22.00,22.36,21.91
1087,22.09,22.36,21.91
1088,22.09,22.36,21.91
1089,22.09,22.36,21.91
1090,22.09,22.36,21.91
1091,22.09,22.36,21.91
1092,22.09,22.45,21.91
1093,22.09,22.45,22.00
1094,22.18,22.45,22.00
1095,22.18,22.45,22.00
1096,22.18,22.45,22.00
1097,22.18,22.45,22.00
1098,22.18,22.54,22.00
1099,22.18,22.54,22.00
1100,22.27,22.54,22.00
1101,22.27,22.54,22.09
1102,22.27,22.54,22.09
1103,22.27,22.54,22.09
1104,22.27,22.54,22.09
1105,22.27,22.54,22.09
1106,22.27,22.63,22.18
1107,22.36,22.63,22.18
1108,22.36,22.63,22.18
1109,22.36,22.63,22.18
1110,22.36,22.63,22.18
1111,22.36,22.72,22.18
1112,22.36,22.72,22.18
1113,22.36,22.72,22.18
1114,22.36,22.72,22.27
1115,22.36,22.72,22.27
1116,22.45,22.72,22.27
1117,22.45,22.72,22.27
1118,22.45,22.72,22.27
1119,22.45,22.72,22.27
1120,22.45,22.72,22.27
1121,22.45,22.81,22.27
1122,22.45,22.81,22.36
1123,22.45,22.81,22.36
1124,22.45,22.81,22.36
1125,22.45,22.81,22.36
1126,22.45,22.81,22.36
1127,22.45,22.81,22.36
1128,22.45,22.90,22.36
1129,22.54,22.90,22.36
1130,22.45,22.90,22.36
1131,22.54,22.90,22.36
1132,22.54,22.90,22.45
1133,22.54,22.90,22.45
1134,22.54,22.90,22.45
1135,22.54,22.90,22.45
1136,22.54,22.90,22.45
1137,22.54,22.90,22.45
1138,22.54,22.90,22.54
1139,22.54,22.98,22.45
1140,22.63,22.98,22.45
1141,22.54,22.98,22.54
1142,22.63,22.98,22.54
1143,22.63,22.98,22.54
1144,22.63,22.98,22.54
1145,22.63,22.98,22.54
1146,22.63,22.98,22.54
1147,22.63,23.07,22.54
1148,22.63,23.07,22.63
1149,22.63,23.07,22.63
1150,22.72,23.07,22.63
1151,22.72,23.07,22.63
1152,22.72,23.07,22.63
1153,22.72,23.07,22.63
1154,22.72,23.07,22.63
1155,22.72,23.07,22.63
1156,22.72,23.16,22.72
1157,22.72,23.16,22.72
1158,22.72,23.07,22.72
1159,22.72,23.16,22.72
1160,22.72,23.16,22.72
1161,22.72,23.16,22.72
1162,22.72,23.16,22.72
1163,22.72,23.16,22.72
1164,22.72,23.16,22.72
1165,22.81,23.25,22.72
1166,22.81,23.16,22.81
1167,22.81,23.25,22.81
1168,22.81,23.25,22.81
1169,22.81,23.25,22.81
1170,22.81,23.25,22.81
1171,22.81,23.25,22.81
1172,22.81,23.25,22.81
1173,22.81,23.25,22.81
1174,22.90,23.25,22.90
1175,22.90,23.25,22.90
1176,22.90,23.34,22.90
1177,22.90,23.34,22.90
1178,22.90,23.34,22.90
1179,22.90,23.34,22.90
1180,22.90,23.34,22.90
1181,22.90,23.34,22.90
1182,22.90,23.34,22.90
1183,22.90,23.34,22.90
1184,22.90,23.34,22.90
1185,22.90,23.34,22.90
1186,22.90,23.34,22.90
1187,22.90,23.34,22.90
1188,22.90,23.34,22.90
1189,22.90,23.34,22.90
1190,22.90,23.34,22.90
1191,22.90,23.34,22.98
1192,22.90,23.43,22.90
1193,22.90,23.43,22.90
1194,22.90,23.43,22.98
1195,22.90,23.43,22.98
1196,22.90,23.43,22.98
1197,22.90,23.43,22.98
1198,22.98,23.43,22.98
1199,22.98,23.43,22.98
1200,22.98,23.43,22.98
1201,22.98,23.43,22.98
1202,22.98,23.43,23.07
1203,22.98,23.43,23.07
1204,22.98,23.43,23.07
1205,22.98,23.52,23.07
1206,22.98,23.52,23.07
1207,22.98,23.52,23.07
1208,22.98,23.52,23.07
1209,22.98,23.52,23.07
1210,22.98,23.52,23.07
1211,22.98,23.52,23.07
1212,23.07,23.52,23.07
1213,22.98,23.52,23.07
1214,23.07,23.52,23.07
1215,23.07,23.52,23.07
1216,23.07,23.52,23.07
1217,23.07,23.52,23.07
1218,23.07,23.52,23.07
1219,23.07,23.52,23.16
1220,23.07,23.52,23.16
1221,23.07,23.52,23.16
1222,23.07,23.52,23.07
1223,23.07,23.52,23.16
1224,23.07,23.52,23.16
1225,23.07,23.52,23.16
1226,23.07,23.52,23.16
1227,23.07,23.52,23.16
1228,23.07,23.61,23.16
1229,23.07,23.61,23.16
1230,23.07,23.61,23.16
1231,23.07,23.61,23.16
1232,23.07,23.61,23.16
1233,23.07,23.61,23.16
1234,23.07,23.61,23.16
1235,23.16,23.61,23.16
1236,23.16,23.61,23.25
1237,23.16,23.61,23.25
1238,23.16,23.70,23.25
1239,23.16,23.61,23.25
1240,23.16,23.70,23.25
1241,23.16,23.70,23.25
1242,23.16,23.70,23.25
1243,23.16,23.70,23.25
1244,23.16,23.70,23.25
1245,23.16,23.70,23.25
1246,23.16,23.70,23.25
1247,23.16,23.70,23.25
1248,23.16,23.70,23.34
1249,23.16,23.70,23.34
1250,23.16,23.70,23.34
1251,23.25,23.70,23.34
1252,23.25,23.70,23.34
1253,23.25,23.70,23.34
1254,23.25,23.70,23.34
1255,23.25,23.70,23.34
1256,23.25,23.70,23.34
1257,23.25,23.79,23.34
1258,23.25,23.79,23.34
1259,23.25,23.79,23.34
1260,23.25,23.70,23.34
1261,23.25,23.79,23.34
1262,23.25,23.79,23.43
1263,23.25,23.79,23.43
1264,23.25,23.79,23.43
1265,23.25,23.79,23.43
1266,23.25,23.79,23.43
1267,23.25,23.79,23.43
1268,23.25,23.79,23.43
1269,23.25,23.79,23.43
1270,23.25,23.79,23.43
1271,23.25,23.79,23.43
1272,23.25,23.79,23.43
1273,23.25,23.79,23.43
1274,23.25,23.79,23.43
1275,23.34,23.79,23.43
1276,23.34,23.88,23.43
1277,23.34,23.88,23.43
1278,23.34,23.88,23.43
1279,23.34,23.88,23.43
1280,23.34,23.88,23.43
1281,23.34,23.88,23.52
1282,23.34,23.88,23.52
1283,23.34,23.88,23.52
1284,23.34,23.88,23.52
1285,23.34,23.88,23.52
1286,23.34,23.88,23.52
1287,23.34,23.88,23.52
1288,23.34,23.97,23.52
1289,23.34,23.97,23.52
1290,23.43,23.97,23.52
1291,23.34,23.97,23.52
1292,23.43,23.97,23.52
1293,23.43,23.97,23.61
1294,23.43,23.97,23.61
1295,23.43,23.97,23.61
1296,23.43,23.97,23.61
1297,23.43,23.97,23.61
1298,23.43,23.97,23.61
1299,23.43,23.97,23.61
1300,23.43,23.97,23.61
1301,23.43,23.97,23.61
1302,23.43,23.97,23.61
1303,23.43,23.97,23.61
1304,23.43,23.97,23.61
1305,23.43,23.97,23.61
1306,23.43,23.97,23.61
1307,23.43,23.97,23.61
1308,23.43,24.06,23.61
1309,23.43,24.06,23.61
1310,23.43,23.97,23.61
1311,23.43,24.06,23.61
1312,23.52,24.06,23.61
1313,23.43,24.06,23.61
1314,23.43,24.06,23.61
1315,23.43,24.06,23.70
1316,23.43,24.06,23.70
1317,23.43,24.06,23.70
1318,23.52,24.06,23.70
1319,23.52,24.06,23.70
1320,23.52,24.06,23.70
1321,23.52,24.06,23.70
1322,23.52,24.06,23.70
1323,23.52,24.06,23.70
1324,23.52,24.06,23.70
1325,23.52,24.06,23.61
1326,23.52,24.06,23.70
1327,23.52,24.06,23.70
1328,23.52,24.06,23.61
1329,23.52,24.06,23.61
1330,23.52,24.06,23.61
1331,23.52,24.06,23.70
1332,23.52,24.06,23.70
1333,23.52,24.06,23.70
1334,23.52,24.06,23.70
1336,23.52,24.06,23.70
1337,23.52,24.06,23.70
1338,23.52,24.06,23.70
1339,23.52,24.06,23.70
1340,23.52,24.06,23.70
1341,23.52,24.15,23.70
1342,23.52,24.15,23.70
